model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,cert_region
SUBARU Impreza Wagon,2.5,(4 cyl),Man-6,4WD,Gasoline,station wagon,6,17,23,19,5,no,FA
SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,19,25,21,6,no,FA
SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,25,22,6,no,FA
SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,20,27,22,6,no,FA
SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,27,22,6,no,FA
SUBARU Impreza Wagon,2.5,(4 cyl),Man-6,4WD,Gasoline,station wagon,6,17,23,19,5,no,CA
SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,19,25,21,6,no,CA
SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,25,22,6,no,CA
SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,20,27,22,6,no,CA
SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,27,22,6,no,CA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,9.5,20,27,22,6,yes,CA
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,small car,9.5,20,27,22,6,yes,CA
SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,small car,6,17,24,20,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,small car,6,18,24,20,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,6,19,25,21,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,6,20,27,22,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,6,20,27,22,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,small car,6,20,27,22,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,small car,6,20,27,22,6,no,FA
SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,small car,6,17,24,20,6,no,CA
SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,small car,6,18,24,20,6,no,CA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,6,19,25,21,6,no,CA
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,small car,6,20,27,22,6,no,CA
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,small car,6,20,27,22,6,no,CA
SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,small car,6,17,24,20,6,no,FA
SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,small car,6,17,24,20,6,no,CA
SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,station wagon,6,17,23,19,5,no,FA
SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,19,25,21,6,no,FA
SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,25,22,6,no,FA
SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,20,27,22,6,no,FA
SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,27,22,6,no,FA
SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,station wagon,6,17,23,19,5,no,CA
SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,19,25,21,6,no,CA
SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,25,22,6,no,CA
SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,20,27,22,6,no,CA
SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,station wagon,6,20,27,22,6,no,CA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,9.5,19,26,22,6,yes,CA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,SUV,9.5,20,26,22,6,yes,CA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,SUV,6,18,24,20,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,6,18,24,20,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,6,19,26,22,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,6,19,26,22,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,SUV,6,20,26,22,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,SUV,6,20,26,22,6,no,FA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,SUV,6,18,24,20,6,no,CA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,6,18,24,20,6,no,CA
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,SUV,6,19,26,22,6,no,CA
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,SUV,6,20,26,22,6,no,CA
SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,SUV,6,17,24,20,6,no,FA
SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,SUV,6,17,24,20,6,no,CA
SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,SUV,6,16,21,18,5,no,FA
SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,SUV,6,16,21,18,5,no,CA
SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,small car,7,19,28,22,6,yes,FC
SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,7,20,28,23,7,yes,FC
SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,small car,6,19,28,22,6,no,FC
SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,6,20,28,23,7,yes,FC
SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,station wagon,7,19,27,22,6,yes,FC
SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,station wagon,7,19,27,22,6,yes,FC
SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,station wagon,6,19,27,22,6,no,FC
SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,station wagon,6,19,27,22,6,no,FC
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,SUV,6,16,22,18,5,no,FA
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,17,22,19,5,no,FA
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,SUV,6,16,21,18,5,no,FA
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,17,21,19,5,no,FA
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,SUV,6,16,22,18,5,no,CA
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,17,22,19,5,no,CA
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,SUV,6,16,21,18,5,no,CA
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,17,21,19,5,no,CA
SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,small car,7,19,28,22,6,yes,FC
SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,7,20,28,23,7,yes,FC
SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,small car,6,19,28,22,6,no,FC
SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,6,20,28,23,7,yes,FC
SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,6,22,30,25,7,yes,FA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,23,31,26,8,yes,FA
SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,21,28,24,7,yes,FA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,station wagon,6,21,28,24,7,yes,FA
SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,station wagon,6,22,30,25,7,yes,FA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,station wagon,6,22,30,25,7,yes,FA
SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,small car,6,22,30,25,7,yes,CA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,23,31,26,8,yes,CA
SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,station wagon,6,21,28,24,7,yes,CA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,station wagon,6,21,28,24,7,yes,CA
SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,station wagon,6,22,30,25,7,yes,CA
SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,station wagon,6,22,30,25,7,yes,CA
SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,SUV,7,16,22,18,5,no,FC
SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,SUV,7,15,22,18,5,no,FC
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,SUV,7,15,19,17,4,no,CA
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,SUV,7,14,17,15,3,no,CA
TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,16,21,18,5,no,FA
TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,16,20,17,4,no,FA
TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,16,21,18,5,no,CA
TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,16,20,17,4,no,CA
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,SUV,6,15,19,17,4,no,FA
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,SUV,6,14,17,15,3,no,FA
TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,large car,7,19,28,22,6,yes,CA
TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,large car,6,19,28,22,6,no,FA
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,midsize car,9.5,21,31,25,7,yes,CA
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,midsize car,7,21,31,25,7,yes,CA
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,midsize car,7,21,31,25,7,yes,CA
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,midsize car,7,19,28,22,6,yes,CA
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,midsize car,6,21,31,25,7,yes,FA
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,midsize car,6,21,31,25,7,yes,FA
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,midsize car,6,19,28,22,6,no,FA
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,midsize car,9.5,33,34,34,9,yes,CA
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,midsize car,8,33,34,34,9,yes,FA
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,small car,7,26,35,29,8,yes,CA
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,small car,7,28,37,31,9,yes,CA
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,26,35,29,8,yes,FA
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,small car,6,28,37,31,9,yes,FA
TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,16,20,18,5,no,FA
TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,SUV,6,15,18,16,4,no,FA
TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,16,20,17,4,no,FA
TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,16,20,18,5,no,CA
TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,SUV,6,15,18,16,4,no,CA
TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,16,20,17,4,no,CA
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,SUV,7,18,24,20,6,yes,CA
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,SUV,7,17,23,19,5,no,CA
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,SUV,6,18,24,20,6,no,FA
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,SUV,6,17,23,19,5,no,FA
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,SUV,9,27,25,26,8,yes,CA
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,SUV,8,27,25,26,8,yes,FA
TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,SUV,7,13,18,15,3,no,CA
TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,SUV,6,13,18,15,3,no,FA
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,station wagon,7,25,31,27,8,yes,CA
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,station wagon,7,26,33,29,8,yes,CA
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,station wagon,6,25,31,27,8,yes,FA
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,station wagon,6,26,33,29,8,yes,FA
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,midsize car,9.5,48,45,46,10,yes,CA
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,midsize car,8,48,45,46,10,yes,FA
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,SUV,7,21,27,24,7,yes,CA
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,SUV,7,20,25,22,6,yes,CA
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,SUV,7,19,27,22,6,yes,CA
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,SUV,7,19,26,21,6,yes,CA
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,SUV,6,21,27,24,7,yes,FA
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,SUV,6,20,25,22,6,no,FA
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,SUV,6,19,27,22,6,no,FA
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,SUV,6,19,26,21,6,no,FA
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,small car,7,20,27,23,7,yes,CA
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,small car,6,20,27,23,7,yes,FA
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,station wagon,7,22,28,24,7,yes,CA
TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,station wagon,7,22,28,24,7,yes,CA
TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,station wagon,6,22,28,24,7,yes,FA
TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,station wagon,6,22,28,24,7,yes,FA
TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,26,32,28,8,yes,CA
TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,small car,6,27,33,29,8,yes,CA
TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,small car,3,26,32,28,8,no,FA
TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,small car,3,27,33,29,8,no,FA
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,SUV,7,14,17,15,3,no,CA
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,SUV,7,13,16,14,2,no,CA
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,SUV,7,14,19,15,3,no,CA
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,SUV,7,13,18,15,3,no,CA
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,SUV,6,14,17,15,3,no,FA
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,SUV,6,13,16,14,2,no,FA
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,SUV,6,14,19,15,3,no,FA
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,SUV,6,13,18,15,3,no,FA
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,minivan,7,17,23,19,5,no,CA
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,minivan,7,16,21,18,5,no,CA
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,minivan,6,17,23,19,5,no,FA
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,minivan,6,16,21,18,5,no,FA
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,small car,7,21,31,25,7,yes,CA
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,small car,7,22,31,25,7,yes,CA
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,small car,7,18,27,21,6,yes,CA
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,small car,6,21,31,25,7,yes,FA
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,small car,6,22,31,25,7,yes,FA
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,small car,6,18,27,21,6,no,FA
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,small car,7,18,26,21,6,yes,CA
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,small car,6,18,26,21,6,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,pickup,6,19,25,21,6,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,pickup,6,20,25,22,6,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,pickup,6,19,25,21,6,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,pickup,6,20,25,22,6,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,pickup,6,17,22,19,5,no,FA
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,pickup,6,19,25,21,6,no,CA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,pickup,6,20,25,22,6,no,CA
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,pickup,6,19,25,21,6,no,CA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,pickup,6,20,25,22,6,no,CA
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,pickup,6,17,22,19,5,no,CA
TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,pickup,6,15,19,17,4,no,FA
TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,pickup,6,16,20,18,5,no,FA
TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,pickup,6,15,18,16,4,no,FA
TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,pickup,6,16,20,18,5,no,FA
TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,pickup,6,15,19,17,4,no,CA
TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,pickup,6,16,20,18,5,no,CA
TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,pickup,6,15,18,16,4,no,CA
TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,pickup,6,16,20,18,5,no,CA
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,pickup,7,14,17,15,3,no,CA
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,pickup,7,13,16,15,3,no,CA
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,pickup,7,14,18,16,4,no,CA
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,pickup,7,13,17,14,2,no,CA
TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,pickup,6,15,19,17,4,no,FA
TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,pickup,6,15,19,17,4,no,CA
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,pickup,6,14,17,15,3,no,FA
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,pickup,6,13,16,15,3,no,FA
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,pickup,6,14,18,16,4,no,FA
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,pickup,6,13,17,14,2,no,FA
TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,small car,7,29,35,31,9,yes,CA
TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,small car,7,29,36,32,9,yes,CA
TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,small car,6,29,35,31,9,yes,FA
TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,small car,6,29,36,32,9,yes,FA
VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,7,21,30,24,7,yes,CA
VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,6,21,30,24,7,yes,FA
VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,small car,6,19,26,22,6,no,FA
VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,small car,6,19,26,22,6,no,CA
VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,7,22,29,25,7,yes,CA
VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,6,22,29,25,7,yes,FA
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,9.5,21,29,24,7,yes,CA
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,9.5,21,29,24,7,yes,CA
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,9,21,29,24,7,yes,FA
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,9,21,29,24,7,yes,FA
VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,7,22,29,25,7,yes,CA
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,7,21,29,24,7,yes,CA
VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,small car,6,22,29,25,7,yes,FA
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,6,21,29,24,7,yes,FA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,station wagon,9.5,21,29,24,7,yes,CA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,station wagon,9.5,21,29,24,7,yes,CA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,station wagon,9,21,29,24,7,yes,FA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,station wagon,9,21,29,24,7,yes,FA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,station wagon,7,21,29,24,7,yes,CA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,station wagon,7,21,29,24,7,yes,CA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,station wagon,6,21,29,24,7,yes,FA
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,station wagon,6,21,29,24,7,yes,FA
VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,9.5,20,28,23,7,yes,CA
VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,9.5,20,29,23,7,yes,CA
VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,small car,9,20,28,23,7,yes,FA
VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,small car,9,20,29,23,7,yes,FA
